Rank,Species,wtd_rf,rfpc
1,American Robin,0.8333333333333334,100.0
2,Canada Goose,0.6666666666666666,80.0
3,Killdeer,0.6666666666666666,80.0
4,Mourning Dove,0.6666666666666666,80.0
5,European Starling,0.5,60.0
6,Red-winged Blackbird,0.5,60.0
7,Downy Woodpecker,0.5,60.0
8,House Sparrow,0.33358333333333334,40.03
9,American Goldfinch,0.33358333333333334,40.03
10,White-winged Dove,0.33358333333333334,40.03
11,Eastern Warbling Vireo,0.3333333333333333,40.0
12,Western Kingbird,0.3333333333333333,40.0
13,Common Grackle,0.3333333333333333,40.0
14,Snowy Egret,0.3333333333333333,40.0
15,House Finch,0.16691666666666669,20.03
16,Northern Cardinal,0.16691666666666669,20.03
17,Brown-headed Cowbird,0.16691666666666669,20.03
18,Chimney Swift,0.16666666666666666,20.0
19,Mississippi Kite,0.16666666666666666,20.0
20,Black-capped Chickadee,0.16666666666666666,20.0
21,Carolina Chickadee,0.16666666666666666,20.0
22,Eastern Kingbird,0.16666666666666666,20.0
23,Great-tailed Grackle,0.16666666666666666,20.0
24,Mallard,0.16666666666666666,20.0
25,Willow Flycatcher,0.16666666666666666,20.0
26,Rock Pigeon,0.16666666666666666,20.0
27,Northern Flicker,0.16666666666666666,20.0
28,Red-bellied Woodpecker,0.16666666666666666,20.0
29,Red-tailed Hawk,0.16666666666666666,20.0
30,Bald Eagle,0.16666666666666666,20.0
31,Great Egret,0.16666666666666666,20.0
32,Spotted Sandpiper,0.16666666666666666,20.0
33,Barn Swallow,0.00025,0.03
34,Tufted Titmouse,0.00025,0.03
35,Cedar Waxwing,0.00025,0.03
36,Blue Jay,0.00025,0.03
37,American Crow,0.00025,0.03
38,Baltimore Oriole,0.00025,0.03
39,Alder Flycatcher,0.00025,0.03
40,Orchard Oriole,0.00025,0.03
41,Northern Mockingbird,0.00025,0.03
42,Brown Thrasher,0.00025,0.03
43,Blue-gray Gnatcatcher,0.00025,0.03
44,Carolina Wren,0.00025,0.03
45,Yellow-rumped Warbler,0.0,0.0
46,Blackpoll Warbler,0.0,0.0
47,Hermit Thrush,0.0,0.0
48,Swainson's Thrush,0.0,0.0
49,White-crowned Sparrow,0.0,0.0
50,American Redstart,0.0,0.0
51,Northern Yellow Warbler,0.0,0.0
52,Dark-eyed Junco,0.0,0.0
53,Yellow-headed Blackbird,0.0,0.0
54,Pine Siskin,0.0,0.0
55,Eastern Towhee,0.0,0.0
56,Spotted Towhee,0.0,0.0
57,Chipping Sparrow,0.0,0.0
58,Lincoln's Sparrow,0.0,0.0
59,Song Sparrow,0.0,0.0
60,American Tree Sparrow,0.0,0.0
61,Rusty Blackbird,0.0,0.0
62,White-throated Sparrow,0.0,0.0
63,Fox Sparrow,0.0,0.0
64,Harris's Sparrow,0.0,0.0
65,Clay-colored Sparrow,0.0,0.0
66,Snow Goose,0.0,0.0
67,Winter Wren,0.0,0.0
68,Black-crowned Night Heron,0.0,0.0
69,American Herring Gull,0.0,0.0
70,Ring-billed Gull,0.0,0.0
71,Least Sandpiper,0.0,0.0
72,Baird's Sandpiper,0.0,0.0
73,Greater Yellowlegs,0.0,0.0
74,Lesser Yellowlegs,0.0,0.0
75,Yellow-billed Cuckoo,0.0,0.0
76,Hooded Merganser,0.0,0.0
77,Common Goldeneye,0.0,0.0
78,Green-winged Teal,0.0,0.0
79,Gadwall,0.0,0.0
80,Northern Shoveler,0.0,0.0
81,Blue-winged Teal,0.0,0.0
82,Wood Duck,0.0,0.0
83,Cackling Goose,0.0,0.0
84,gull sp.,0.0,0.0
85,Great Blue Heron,0.0,0.0
86,Northern House Wren,0.0,0.0
87,Osprey,0.0,0.0
88,Brown Creeper,0.0,0.0
89,Golden-crowned Kinglet,0.0,0.0
90,Ruby-crowned Kinglet,0.0,0.0
91,Cliff Swallow,0.0,0.0
92,Horned Lark,0.0,0.0
93,Ross's Goose,0.0,0.0
94,Philadelphia Vireo,0.0,0.0
95,Great Crested Flycatcher,0.0,0.0
96,Eastern Phoebe,0.0,0.0
97,Least Flycatcher,0.0,0.0
98,Olive-sided Flycatcher,0.0,0.0
99,Merlin,0.0,0.0
100,Hairy Woodpecker,0.0,0.0
101,Belted Kingfisher,0.0,0.0
102,Cooper's Hawk,0.0,0.0
103,Red-eyed Vireo,0.0,0.0
