Rank,Species,wtd-rf,rfpc
50,Tree Swallow,0.1212121277318641,14.617940775157
51,Common Raven,0.11845729348025713,14.285713260560057
52,American Robin,0.11662074683195592,14.064229398853842
53,Pacific Loon,0.11386594003673095,13.732005195441788
54,Black-billed Magpie,0.10835629531680441,13.067553034464908
55,swallow sp.,0.09917356602387513,11.960134202124316
56,Forster's Tern,0.09641874416896236,11.62790818254396
57,Great-tailed Grackle,0.09550044967860423,11.517163699088453
58,House Finch,0.09182736115702479,11.07419655153427
59,gull sp.,0.09090908787878788,10.963454626218262
60,Savannah Sparrow,0.08999082534435263,10.8527139965833
61,American Crow,0.08815429237832874,10.631231784932433
62,Franklin's Gull,0.08179384591368227,9.864174630969801
63,Grasshopper Sparrow,0.08172635353535354,9.856035184796836
64,Violet-green Swallow,0.08086868778696052,9.752602406662426
65,Wilson's Phalarope,0.07713497832874197,9.30232449509389
66,Least Sandpiper,0.0762167101010101,9.191583178858714
67,Bullock's Oriole,0.07438017713498622,8.970100967207848
68,Burrowing Owl,0.07254361368227731,8.748615078923592
69,Eastern Kingbird,0.0707070766758494,8.52713238000806
70,Great Egret,0.06887053434343435,8.305649038789106
71,Lesser Goldfinch,0.06703398411386594,8.084164745189213
72,Northern Pintail,0.06611571065197429,7.973422797724811
73,Black-necked Stilt,0.063360892194674,7.641197187889741
74,Lesser Yellowlegs,0.062442625160697894,7.530456015619129
75,Common Loon,0.06152432837465566,7.419711255308699
76,Mississippi Kite,0.060606058585858574,7.308969750812174
77,Greater Yellowlegs,0.058769526354453636,7.087487627754887
78,Western/Clark's Grebe,0.056932960055096425,6.866001396170524
79,duck sp.,0.056014680348943996,6.7552586956607295
80,Brewer's Sparrow,0.05417814747474748,6.53377649508406
81,Common Merganser,0.053259868319559214,6.423033861019444
82,Red-breasted Merganser,0.05325985968778696,6.4230328200449325
83,peep sp.,0.05264462405876951,6.348836630636903
84,Northern Harrier,0.05142333324150597,6.201551394662051
85,Canvasback,0.04775023645546374,5.758583250430143
86,dabbling duck sp.,0.047750217630854,5.758580980219765
87,Peregrine Falcon,0.046831950596877864,5.64783980794915
88,Sanderling,0.044995414692378326,5.426357241923982
89,Chipping Sparrow,0.04419696850321395,5.330066224484097
90,Blue-winged/Cinnamon Teal,0.04315887208448118,5.204873867482437
91,Lark Bunting,0.0431588567493113,5.204872018091545
92,Brown-headed Cowbird,0.042360418365472906,5.108581941958399
93,Hooded Merganser,0.0422405842056933,5.094130181369112
94,Common Goldeneye,0.04040403425160698,4.8726459209918085
95,Northern Yellow Warbler,0.04040403415977962,4.872645909917613
96,Rock Pigeon,0.038634982552800734,4.659301815536076
97,Eurasian Collared-Dove,0.03856750358126722,4.651163986195868
98,Song Sparrow,0.037649214325068875,4.540420133969589
99,Brewer's Blackbird,0.0367309479338843,4.429679039218354
100,Willet,0.035812677869605146,4.3189375014992395
101,American Goldfinch,0.033976141505968775,4.097454880103086
102,Ring-necked Duck,0.03397610991735537,4.097451070579331
103,Cassin's Sparrow,0.03305786271808999,3.9867122903352605
104,Common Nighthawk,0.031221306336088155,3.7652272547641705
105,Red-necked Phalarope,0.030442157300275483,3.67126343551891
106,Broad-tailed Hummingbird,0.030370518640955003,3.662623956130552
107,Marbled Godwit,0.02938476776859504,3.5437443675872906
108,Northern Flicker,0.029384759228650137,3.5437433376869736
109,Larus sp.,0.028466494674012854,3.4330024644196766
110,Sage Thrasher,0.02846648227731864,3.433000969403087
111,Western Wood-Pewee,0.027548214233241504,3.322259675316306
112,Semipalmated Sandpiper,0.026629938567493114,3.2115174620711775
113,Long-billed Dowitcher,0.026629934067952252,3.211516919435527
114,Black-bellied Plover,0.025711657116620754,3.1007745511516402
115,Wood Duck,0.02479340229568411,2.9900348517492215
116,Swainson's Hawk,0.02479339797979798,2.9900343312619646
117,Solitary Sandpiper,0.024793391551882465,2.9900335560681777
118,shorebird sp.,0.02295683966942149,2.7685490631327383
119,Western Sandpiper,0.022956839026629934,2.7685489856133594
120,Caspian Tern,0.022140491184573004,2.6700990645500693
121,Lesser Black-backed Gull,0.022038578236914602,2.6578085663881383
122,Long-billed Curlew,0.022038567401285583,2.6578072596328965
123,Loggerhead Shrike,0.021120296418732785,2.547065611171813
124,Blue Jay,0.020255738659320476,2.4428016702586692
125,Horned Grebe,0.02020200798898072,2.4363218586133075
126,Great Horned Owl,0.01928375775941231,2.325582712920737
127,House Sparrow,0.019283754178145086,2.3255822810270548
128,Stilt Sandpiper,0.019283739853076215,2.325580553452329
129,Clay-colored Sparrow,0.01928373737373737,2.3255802544490103
130,Northern House Wren,0.01836547364554637,2.2148394808494865
131,new world sparrow sp.,0.0174472173553719,2.104099604259917
132,Northern Mockingbird,0.017447206427915522,2.1040982864304794
133,Osprey,0.017447192653810836,2.1040966253009348
134,Common Yellowthroat,0.016528937465564737,1.993356881601728
135,Dickcissel,0.01652892837465565,1.9933557852562294
136,Sabine's Gull,0.016528925436179984,1.9933554308819268
137,Pectoral Sandpiper,0.015610655647382921,1.8826139263854034
138,Golden Eagle,0.014995412855831036,1.8084168731900119
139,Black-capped Chickadee,0.013913218273645547,1.6779063656558333
140,Belted Kingfisher,0.013834725711662074,1.6684403192804824
141,Bufflehead,0.013774112396694212,1.6611304744244781
142,Rock Wren,0.012855827548209369,1.5503871537596536
143,teal sp.,0.012035352433425161,1.4514394918397417
144,American Pipit,0.011937562993572085,1.439646280492357
145,Cassin's Kingbird,0.011108819742883377,1.3397014978780515
146,Semipalmated Plover,0.011019284389348023,1.3289037128729253
147,Cooper's Hawk,0.011019284297520662,1.3289037017987286
148,Black-chinned Hummingbird,0.01010100927456382,1.2181615660729788
149,Sora,0.009284671258034893,1.119712829948763
150,Spotted Towhee,0.009182751239669423,1.1074214790736665
151,Red-necked Grebe,0.009182733700642792,1.1074193639020469
152,Prairie Falcon,0.00918273103764922,1.1074190427503352
153,Common Tern,0.008422867584940312,1.0157810263508822
154,Horned/Eared Grebe,0.008264478696051424,0.9966796423512345
155,Arctic Tern,0.008264468227731863,0.9966783798927807
156,Spizella sp.,0.00826446694214876,0.9966782248540234
157,Laughing Gull,0.008264463911845732,0.996677859405524
158,Bonaparte's Gull,0.008264463360881543,0.996677792960342
159,Western Warbling Vireo,0.008264459136822774,0.9966772835472818
160,Forster's/Common Tern,0.0065642797061524335,0.791639036222251
161,Long-tailed Jaeger,0.006427915886134068,0.7751938315863569
162,Lesser/Greater Yellowlegs,0.006427915426997245,0.7751937762153721
163,Orchard Oriole,0.00567630945821855,0.6845515959034656
164,blackbird sp.,0.0056487636363636365,0.6812296247442026
165,Cackling/Canada Goose,0.005509653168044076,0.6644531798029994
166,Chimney Swift,0.005509651056014692,0.6644529250964695
167,White-rumped Sandpiper,0.00550964738292011,0.6644524821285911
168,Western Tanager,0.005509645454545455,0.6644522495704549
169,White-throated Swift,0.005509644444444444,0.6644521277542883
170,hummingbird sp.,0.005509642975206611,0.6644519505671369
171,Buteo sp.,0.0045913769513314965,0.5537109001126891
172,hawk sp.,0.004591375757575757,0.5537107561481286
173,phalarope sp.,0.004591366850321396,0.5537096819510234
174,loon sp.,0.004591366758494031,0.5537096708768264
175,Lazuli Bunting,0.003733706152433425,0.45027751289744444
176,Wild Turkey,0.0036731053259871443,0.4429691741322268
177,Red-headed Woodpecker,0.0036731028466483015,0.44296887512890887
178,Glossy/White-faced Ibis,0.003673101928374656,0.4429687643869393
179,Yellow-rumped Warbler,0.0036730967860422402,0.44296814423190933
180,Woodhouse's Scrub-Jay,0.003673095592286502,0.4429680002673489
181,Downy Woodpecker,0.0036730953168044073,0.44296796704475794
182,Western Cattle-Egret,0.0036730943067033975,0.4429678452285914
183,White-winged Dove,0.003673090909090909,0.44296743548330375
184,Lincoln's Sparrow,0.002893937924701561,0.3490031400475739
185,Gray Catbird,0.002815439393939394,0.339536373849421
186,Western Bluebird,0.0027548317722681363,0.33222721559362817
187,American Herring Gull,0.002754826538108356,0.33222658436440133
188,Ferruginous Hawk,0.002754825344352617,0.33222644039984084
189,Blue-gray Gnatcatcher,0.002754823324150597,0.3322261967675077
190,Common/Red-breasted Merganser,0.002754820202020202,0.332225820244811
191,grebe sp.,0.0027548194674012856,0.33222573165123537
192,Black-crowned Night Heron,0.002754819100091827,0.33222568735444746
193,Bushtit,0.002754818916437098,0.3322256652060535
194,Virginia Rail,0.002754818640955005,0.3322256319834627
195,tern sp.,0.001904049035812672,0.22962451496664596
196,Scaled Quail,0.001883380899908173,0.22713197901138904
197,Ash-throated Flycatcher,0.0018365581267217634,0.2214852459808326
198,Indigo Bunting,0.0018365500459136827,0.22148427145150004
199,large shorebird sp.,0.0018365483930211206,0.2214840721159547
200,Cassin's/Western Kingbird,0.001836548025711662,0.22148402781916685
201,white egret sp.,0.001836548025711662,0.22148402781916685
202,Rufous Hummingbird,0.0018365472910927456,0.22148393922559115
203,Wilson's Snipe,0.0018365468319559229,0.22148388385460635
204,Merlin,0.0018365462809917356,0.22148381740942458
205,Hairy Woodpecker,0.001836546189164371,0.2214838063352276
206,falcon sp.,0.001836544536271809,0.2214836069996823
207,Yellow-breasted Chat,0.0009788813590449956,0.1180511389427854
208,Sharp-shinned Hawk,0.0009182828282828284,0.11074307703249171
209,crow/raven sp.,0.0009182828282828284,0.11074307703249171
210,Swainson's Thrush,0.0009182774104683195,0.11074242365487097
211,Aythya sp.,0.000918275298438935,0.11074216894834091
212,vireo sp.,0.000918275298438935,0.11074216894834091
213,Western x Clark's Grebe (hybrid),0.000918275298438935,0.11074216894834091
214,sapsucker sp.,0.000918275298438935,0.11074216894834091
215,grackle sp.,0.000918275298438935,0.11074216894834091
216,Black-headed Grosbeak,0.0009182747474747475,0.1107421025031591
217,new world warbler sp.,0.0009182747474747475,0.1107421025031591
218,Loggerhead/Northern Shrike,0.0009182747474747475,0.1107421025031591
219,Canyon Towhee,0.0009182747474747475,0.1107421025031591
220,new world oriole sp.,0.0009182747474747475,0.1107421025031591
221,Calidris sp.,0.0009182745638200183,0.11074208035476518
222,new world flycatcher sp.,0.0009182745638200183,0.11074208035476518
223,Chestnut-collared Longspur,0.0009182745638200183,0.11074208035476518
224,Western Flycatcher,0.0009182736455463728,0.11074196961279557
225,Mountain Plover,0.0009182736455463728,0.11074196961279557
226,passerine sp.,0.00091827318640955,0.11074191424181076
227,Red/Red-necked Phalarope,0.00091827318640955,0.11074191424181076
228,Sandhill Crane,0.00091827318640955,0.11074191424181076
229,small falcon sp.,0.0009182730945821854,0.1107419031676138
230,Wilson's Warbler,0.0009182730945821854,0.1107419031676138
231,Mountain Bluebird,0.0009182730945821854,0.1107419031676138
232,Townsend's Solitaire,0.0009182730945821854,0.1107419031676138
233,Hermit Thrush,0.0009182730945821854,0.1107419031676138
234,Red Knot,0.0009182730945821854,0.1107419031676138
235,White-breasted Nuthatch,0.0009182730945821854,0.1107419031676138
236,Virginia's Warbler,0.0009182727272727272,0.11074185887082594
237,Yellow-crowned/Black-crowned Night Heron,0.0009182727272727272,0.11074185887082594
238,Bobolink,0.0009182727272727272,0.11074185887082594
239,raven sp.,0.0009182727272727272,0.11074185887082594
240,Lazuli x Indigo Bunting (hybrid),0.0009182727272727272,0.11074185887082594
241,Mexican Duck,0.0009182718089990818,0.11074174812885636
242,Domestic goose sp. (Domestic type),0.0009182718089990818,0.11074174812885636
243,Graylag Goose,0.0009182718089990818,0.11074174812885636
244,Upland Sandpiper,0.00013911845730027548,0.01677740839633853
245,Short-billed/Long-billed Dowitcher,0.00011983471074380165,0.014451827034469823
246,Greater White-fronted Goose,0.00011983471074380165,0.014451827034469823
247,Snow Goose,0.00011983471074380165,0.014451827034469823
248,Least Flycatcher,0.00010192837465564738,0.012292358627020309
249,longspur sp.,9.77961432506887e-05,0.01179401976376273
250,Black-bellied Plover/golden-plover sp.,8.953168044077135e-05,0.010797342037247568
251,Accipitrine hawk sp. (former Accipiter sp.),0.0,0.0
252,Barrow's Goldeneye,0.0,0.0
253,Greater/Lesser Scaup,0.0,0.0
254,Surf Scoter,0.0,0.0
255,White-winged Scoter,0.0,0.0
256,Sturnella meadowlark sp.,0.0,0.0
257,Western/Eastern Meadowlark,0.0,0.0
258,Black Scoter,0.0,0.0
259,large falcon sp.,0.0,0.0
260,Long-tailed Duck,0.0,0.0
261,Common/Barrow's Goldeneye,0.0,0.0
262,Mallard x Mexican Duck (hybrid),0.0,0.0
263,Spotted/Eastern Towhee (Rufous-sided Towhee),0.0,0.0
264,merganser sp.,0.0,0.0
265,pigeon/dove sp.,0.0,0.0
266,Swamp Sparrow,0.0,0.0
267,large swift sp.,0.0,0.0
268,owl sp.,0.0,0.0
269,American Golden-Plover,0.0,0.0
270,Greater Scaup,0.0,0.0
271,Mountain Chickadee,0.0,0.0
272,Sharp-shinned/Cooper's Hawk,0.0,0.0
273,Olive-sided Flycatcher,0.0,0.0
274,Snow/Ross's Goose,0.0,0.0
275,phoebe sp.,0.0,0.0
276,Eastern Phoebe,0.0,0.0
277,Empidonax sp.,0.0,0.0
278,Chihuahuan Raven,0.0,0.0
279,Cackling Goose,0.0,0.0
280,Ross's x Cackling Goose (hybrid),0.0,0.0
281,Greater White-fronted x Cackling Goose (hybrid),0.0,0.0
282,Snow/Ross's x Cackling/Canada Goose (hybrid),0.0,0.0
283,Eurasian/American Wigeon,0.0,0.0
284,Trumpeter Swan,0.0,0.0
285,Tundra Swan,0.0,0.0
286,diurnal raptor sp.,0.0,0.0
287,Nashville Warbler,0.0,0.0
288,Orange-crowned Warbler,0.0,0.0
289,goose sp.,0.0,0.0
290,Blue-winged Teal x Northern Shoveler (hybrid),0.0,0.0
291,Cinnamon Teal x Northern Shoveler (hybrid),0.0,0.0
292,White-throated Sparrow,0.0,0.0
293,Harris's Sparrow,0.0,0.0
294,White-crowned Sparrow,0.0,0.0
295,Ruby-crowned Kinglet,0.0,0.0
296,Iceland Gull,0.0,0.0
297,Cedar Waxwing,0.0,0.0
298,Bohemian Waxwing,0.0,0.0
299,American Herring/Iceland Gull,0.0,0.0
300,Rough-legged Hawk,0.0,0.0
301,Least Tern,0.0,0.0
302,Broad-winged Hawk,0.0,0.0
303,bluebird sp.,0.0,0.0
304,Sterna sp.,0.0,0.0
305,Dark-eyed Junco,0.0,0.0
306,Neotropic Cormorant,0.0,0.0
307,Double-crested/Neotropic Cormorant,0.0,0.0
308,Brown Thrasher,0.0,0.0
309,cormorant sp.,0.0,0.0
310,Red-breasted Nuthatch,0.0,0.0
311,Sedge/Marsh Wren,0.0,0.0
312,Marsh Wren,0.0,0.0
313,Ross's Goose,0.0,0.0
314,Glaucous-winged Gull,0.0,0.0
315,Glaucous Gull,0.0,0.0
316,Cassin's Finch,0.0,0.0
317,Pine Siskin,0.0,0.0
318,American Tree Sparrow,0.0,0.0
319,Piping Plover,0.0,0.0
320,Snowy Plover,0.0,0.0
321,Short-eared Owl,0.0,0.0
322,Hudsonian Whimbrel,0.0,0.0
323,American Barn Owl,0.0,0.0
324,eagle sp.,0.0,0.0
325,Buteo/eagle sp.,0.0,0.0
326,Dunlin,0.0,0.0
327,Plumbeous Vireo,0.0,0.0
328,Thick-billed Longspur,0.0,0.0
329,Western/Semipalmated Sandpiper,0.0,0.0
330,Lapland Longspur,0.0,0.0
331,finch sp.,0.0,0.0
332,new world goldfinch sp.,0.0,0.0
333,Short-billed Gull,0.0,0.0
334,Western Gull,0.0,0.0
335,Northern Shrike,0.0,0.0
