Rank,Species,wtd-rf,rfpc
282,Green Kingfisher,0.019230761538461538,4.346690371902673
283,Tawny-bellied Hermit,0.0004038461538461539,0.09128053432216987
284,Rufous-banded Owl,0.0003461538461538462,0.07824045799043132
285,Turquoise Jay,0.0003461538461538462,0.07824045799043132
286,Mottled Owl,0.0003461538461538462,0.07824045799043132
287,Black-and-white/Cryptic Becard,0.00028846153846153843,0.06520038165869275
288,Scale-crested Pygmy-Tyrant,0.00028846153846153843,0.06520038165869275
289,Golden-collared Honeycreeper,0.00023076923076923076,0.052160305326954204
290,Rufous Motmot,0.00023076923076923076,0.052160305326954204
291,White-shouldered Tanager,0.00023076923076923076,0.052160305326954204
292,Fulvous-crested Tanager,0.00023076923076923076,0.052160305326954204
293,Bronze-green Euphonia,0.00023076923076923076,0.052160305326954204
294,White-throated Spadebill,0.00023076923076923076,0.052160305326954204
295,Smoky-brown Woodpecker,0.00023076923076923076,0.052160305326954204
296,Lineated Foliage-gleaner,0.00023076923076923076,0.052160305326954204
297,White-fronted Nunbird,0.00023076923076923076,0.052160305326954204
298,Brown-capped Vireo,0.00023076923076923076,0.052160305326954204
299,oropendola sp.,0.0001730769230769231,0.03912022899521566
300,White-shouldered Antshrike,0.00014423076923076924,0.03260019082934638
301,White-throated Woodpecker,0.00014423076923076924,0.03260019082934638
302,Short-tailed Hawk,0.00014423076923076924,0.03260019082934638
303,Black-throated Brilliant,0.00011538461538461538,0.026080152663477102
304,Golden-tailed Sapphire,0.00011538461538461538,0.026080152663477102
305,Spot-winged Antbird,0.00011538461538461538,0.026080152663477102
306,Striped Treehunter,8.653846153846155e-05,0.01956011449760783
307,Black-and-white Hawk-Eagle,8.653846153846155e-05,0.01956011449760783
308,Forest Elaenia,5.769230769230769e-05,0.013040076331738551
309,Rufous-tailed Tyrant,5.769230769230769e-05,0.013040076331738551
310,Blue-tailed Emerald,5.769230769230769e-05,0.013040076331738551
311,Rusty-fronted Tody-Flycatcher,5.769230769230769e-05,0.013040076331738551
312,Barred Forest-Falcon,5.769230769230769e-05,0.013040076331738551
313,Yellow-browed Tody-Flycatcher,5.769230769230769e-05,0.013040076331738551
314,Black-billed Seed-Finch,5.769230769230769e-05,0.013040076331738551
315,Military Macaw,5.769230769230769e-05,0.013040076331738551
316,South American Leaftosser,5.769230769230769e-05,0.013040076331738551
317,White Hawk,5.769230769230769e-05,0.013040076331738551
318,Wire-crested Thorntail,5.769230769230769e-05,0.013040076331738551
319,Rufous-bellied Euphonia,5.769230769230769e-05,0.013040076331738551
320,Double-toothed Kite,5.769230769230769e-05,0.013040076331738551
321,Yellow-browed Antbird,5.769230769230769e-05,0.013040076331738551
322,Chestnut-crowned Becard,5.769230769230769e-05,0.013040076331738551
323,Slender-billed Xenops,5.769230769230769e-05,0.013040076331738551
324,Moustached Antwren,5.769230769230769e-05,0.013040076331738551
325,Sharpbill,5.769230769230769e-05,0.013040076331738551
326,Ruddy-tailed Flycatcher,5.769230769230769e-05,0.013040076331738551
327,Rufous-fronted Greenlet,0.0,0.0
328,Solitary Black Cacique,0.0,0.0
329,Scarlet-rumped Cacique,0.0,0.0
330,Great Thrush,0.0,0.0
331,Beryl-spangled Tanager,0.0,0.0
332,Gray-breasted Wood-Wren,0.0,0.0
333,Blue-naped Chlorophonia,0.0,0.0
334,wren sp.,0.0,0.0
335,Red-eyed Vireo,0.0,0.0
336,Andean Solitaire,0.0,0.0
337,Casqued Cacique,0.0,0.0
338,Wing-barred Seedeater,0.0,0.0
339,Swainson's Thrush,0.0,0.0
340,Summer Tanager,0.0,0.0
341,passerine sp.,0.0,0.0
342,Giant Cowbird,0.0,0.0
343,Northern Waterthrush,0.0,0.0
344,Sporophila sp.,0.0,0.0
345,Silvery Tanager,0.0,0.0
346,Dull-colored Grassquit,0.0,0.0
347,Canada Warbler,0.0,0.0
348,Blackburnian Warbler,0.0,0.0
349,Blackpoll Warbler,0.0,0.0
350,House Sparrow,0.0,0.0
351,Hauxwell's Thrush,0.0,0.0
352,new world flycatcher sp.,0.0,0.0
353,Pale-eyed Thrush,0.0,0.0
354,Tawny-faced Gnatwren,0.0,0.0
355,Masked Flowerpiercer,0.0,0.0
356,tanager sp. (Thraupidae sp.),0.0,0.0
357,Wing-banded Wren,0.0,0.0
358,swallow sp.,0.0,0.0
359,Chestnut-capped Brushfinch,0.0,0.0
360,Barn Swallow,0.0,0.0
361,Olivaceous Siskin,0.0,0.0
362,Scarlet-bellied Mountain Tanager,0.0,0.0
363,Plain-tailed Wren,0.0,0.0
364,Olive Finch,0.0,0.0
365,Blue-winged Mountain Tanager,0.0,0.0
366,Brown-bellied Swallow,0.0,0.0
367,Rufous-collared Sparrow,0.0,0.0
368,Pale-naped Brushfinch,0.0,0.0
369,Chestnut-vented Conebill,0.0,0.0
370,Scarlet Tanager,0.0,0.0
371,Glossy Flowerpiercer,0.0,0.0
372,Yellow-breasted Brushfinch,0.0,0.0
373,Black Flowerpiercer,0.0,0.0
374,Yellow-billed Cacique,0.0,0.0
375,Superciliaried Hemispingus,0.0,0.0
376,Amazonian Grosbeak,0.0,0.0
377,Deep-blue Flowerpiercer,0.0,0.0
378,Opal-crowned Tanager,0.0,0.0
379,Bank Swallow,0.0,0.0
380,White-winged Tanager,0.0,0.0
381,Olive Oropendola,0.0,0.0
382,Fawn-breasted Tanager,0.0,0.0
383,Highland Tinamou,0.0,0.0
384,Buff-fronted Foliage-gleaner,0.0,0.0
385,Golden-bellied Flycatcher,0.0,0.0
386,Fasciated Tiger-Heron,0.0,0.0
387,Accipitrine hawk sp. (former Accipiter sp.),0.0,0.0
388,Sharp-shinned Hawk,0.0,0.0
389,Black-and-chestnut Eagle,0.0,0.0
390,Gray-headed Kite,0.0,0.0
391,Osprey,0.0,0.0
392,Great Egret,0.0,0.0
393,Western Cattle-Egret,0.0,0.0
