Rank,Species,wtd_rf,rfpc
1,Black-headed Gull,0,0.0
2,Great Cormorant,0,0.0
3,Socotra Cormorant,0,0.0
4,Gray Heron,0,0.0
5,White-eared Bulbul,0,0.0
