Rank,Species,wtd-rf,rfpc
42,European Starling,0.14135205671641793,17.073169791273322
43,Black Tern,0.136962229499561,16.542945702789677
44,Yellow-headed Blackbird,0.13345040658472346,16.11877112553401
45,Blue Grosbeak,0.12906058191395964,15.588547344579528
46,Northern Rough-winged Swallow,0.12730466110623354,15.376458926577364
47,Lesser Scaup,0.1255487330114135,15.164369628405536
48,Arctic Loon,0.12379280158033362,14.952279927264467
49,American Kestrel,0.1211589091308165,14.634145942891138
50,Tree Swallow,0.11852501413520632,14.316011650988653
51,Black-billed Magpie,0.11413521062335381,13.78579042570753
52,Common Raven,0.1132572546093064,13.679746746929137
53,American Robin,0.11237927752414399,13.573700523081841
54,Pacific Loon,0.10886743617208078,13.149523718890876
55,Forster's Tern,0.0983318663740123,11.876987781397567
56,swallow sp.,0.09745389877085163,11.770942702831276
57,House Finch,0.09569798217734855,11.558854793842894
58,Great-tailed Grackle,0.09218613494293239,11.134677279153525
59,American Crow,0.09218611150131695,11.134674447764368
60,gull sp.,0.0895522398595259,10.816542976646586
61,Savannah Sparrow,0.08604039007901668,10.392365154428058
62,Wilson's Phalarope,0.0834604888498683,10.080752484947537
63,Violet-green Swallow,0.08340649122036876,10.074230395929607
64,Franklin's Gull,0.08259306057945567,9.97598039682563
65,Grasshopper Sparrow,0.07813870491659353,9.437962257511694
66,Least Sandpiper,0.0729723524143986,8.813945773276847
67,Bullock's Oriole,0.07111502879719053,8.589609444463797
68,Eastern Kingbird,0.07023705267778754,8.483563337265489
69,Burrowing Owl,0.07023704837576822,8.483562817647252
70,Northern Pintail,0.06672519806848112,8.059384931802004
71,Great Egret,0.06584723467954345,7.953340362249493
72,Common Loon,0.06496928630377523,7.847297606058579
73,Lesser Goldfinch,0.0640913071992976,7.741251138308841
74,Black-necked Stilt,0.06145741299385425,7.42311694184644
75,Mississippi Kite,0.060579466110623356,7.3170743659312425
76,Lesser Yellowlegs,0.05975549174714662,7.217550846160194
77,Greater Yellowlegs,0.057945564881474974,6.998939321112537
78,duck sp.,0.05706759894644425,6.892894444030867
79,Western/Clark's Grebe,0.05531166874451273,6.6808048913521505
80,peep sp.,0.05284371360842845,6.382713600327321
81,Brewer's Sparrow,0.05267779920983319,6.362673674741258
82,Common Merganser,0.05267777032484635,6.362670185875966
83,Red-breasted Merganser,0.05179983292361721,6.256628755241773
84,Northern Harrier,0.05092185390693591,6.150582298096493
85,Chipping Sparrow,0.04665320280948201,5.6349944342937945
86,Canvasback,0.04662685768217734,5.631812345245401
87,dabbling duck sp.,0.04565408217734855,5.5143159200179035
88,Lark Bunting,0.04477611518876208,5.408270915682791
89,Peregrine Falcon,0.044776112993854256,5.408270650571445
90,Sanderling,0.04309262458296752,5.204930959955031
91,Blue-winged/Cinnamon Teal,0.04302018612818261,5.196181500861971
92,Brown-headed Cowbird,0.04138541949078139,4.998726656427308
93,Hooded Merganser,0.04126426602282705,4.984093167695439
94,Willet,0.03957418630377525,4.779957347711949
95,Common Goldeneye,0.03950833871817384,4.772003964963697
96,Northern Yellow Warbler,0.03950832616330114,4.772002448526806
97,Eurasian Collared-Dove,0.03950832045654081,4.77200175923731
98,Rock Pigeon,0.038773917208077255,4.683297062273218
99,Song Sparrow,0.037752417910447755,4.559915546961533
100,Cassin's Sparrow,0.03687445258999122,4.453870744111041
101,Brewer's Blackbird,0.036874437050043896,4.453868867122723
102,Ring-necked Duck,0.03424055048287972,4.135735593247798
103,American Goldfinch,0.033362600438981566,4.029692635572263
104,Marbled Godwit,0.031721246180860405,3.83144210715758
105,Common Nighthawk,0.030728709657594385,3.7115588526835572
106,Northern Flicker,0.029998236611062334,3.623328864092653
107,Red-necked Phalarope,0.02911237603160667,3.5163304345276334
108,Broad-tailed Hummingbird,0.029037313871817384,3.507264071937995
109,Larus sp.,0.027216861018437226,3.287381168322929
110,Long-billed Dowitcher,0.027216860579455663,3.2873811153006605
111,Western Wood-Pewee,0.027216855311676908,3.287380479033433
